catalogue_id,product,company,salt,dosage_form,pack,reference_price,discontinued,search_text
MED0214447,Telzox M 40mg/50mg Tablet ER,Lloyd Healthcare Pvt Ltd,,allopathy,,144.0,False,telzox m 40mg/50mg tablet er |  | lloyd healthcare pvt ltd | allopathy | 
MED0214448,Tedral SA 48 mg/198 mg Tablet,Pfizer Ltd,,allopathy,,5.93,True,tedral sa 48 mg/198 mg tablet |  | pfizer ltd | allopathy | 
MED0214449,Tiaprex 50mg Tablet,Intas Pharmaceuticals Ltd,,allopathy,,68.0,False,tiaprex 50mg tablet |  | intas pharmaceuticals ltd | allopathy | 
MED0214450,T-MINIC COLD SYRUP,Glaxo SmithKline Pharmaceuticals Ltd,,allopathy,,90.8,True,t-minic cold syrup |  | glaxo smithkline pharmaceuticals ltd | allopathy | 
MED0214451,TELEKAST D TABLET,Lupin Ltd,,allopathy,,110.68,True,telekast d tablet |  | lupin ltd | allopathy | 
MED0214452,Torsinol  5mg Tablet,Knoll Pharmaceuticals Ltd,,allopathy,,28.0,False,torsinol  5mg tablet |  | knoll pharmaceuticals ltd | allopathy | 
MED0214453,Trinicalm 5mg Tablet,Torrent Pharmaceuticals Ltd,,allopathy,,5.48,False,trinicalm 5mg tablet |  | torrent pharmaceuticals ltd | allopathy | 
MED0214454,Temped 650mg Tablet,Ozone Pharmaceuticals Ltd,,allopathy,,20.3,False,temped 650mg tablet |  | ozone pharmaceuticals ltd | allopathy | 
MED0214455,Tellzy Ach 80/5/12.5 Tablet,Alembic Pharmaceuticals Ltd,,allopathy,,193.7,False,tellzy ach 80/5/12.5 tablet |  | alembic pharmaceuticals ltd | allopathy | 
MED0214456,Tendovisc Tablet,Olamic Pharma Pvt. Ltd.,,allopathy,,230.0,False,tendovisc tablet |  | olamic pharma pvt. ltd. | allopathy | 
MED0214457,Tosanib 5mg Tablet,Eris Lifesciences Ltd,,allopathy,,400.0,True,tosanib 5mg tablet |  | eris lifesciences ltd | allopathy | 
MED0214458,Telzox CH 40 mg/12.5 mg Tablet,Lloyd Healthcare Pvt Ltd,,allopathy,,131.6,False,telzox ch 40 mg/12.5 mg tablet |  | lloyd healthcare pvt ltd | allopathy | 
MED0214459,Traxol T Kid 250 mg/31.25 mg Injection,Cachet Pharmaceuticals Pvt Ltd,,allopathy,,54.0,False,traxol t kid 250 mg/31.25 mg injection |  | cachet pharmaceuticals pvt ltd | allopathy | 
MED0214460,Tazloc Trio 20mg/5mg/12.5mg Tablet,USV Ltd,,allopathy,,72.75,False,tazloc trio 20mg/5mg/12.5mg tablet |  | usv ltd | allopathy | 
MED0214461,Telkonol Trio 40mg/10mg/12.5mg Tablet,Knoll Pharmaceuticals Ltd,,allopathy,,148.0,False,telkonol trio 40mg/10mg/12.5mg tablet |  | knoll pharmaceuticals ltd | allopathy | 
MED0214462,Tuscon Expectorant,Biocyte Pharmaceuticals Pvt Ltd,,allopathy,,65.7,False,tuscon expectorant |  | biocyte pharmaceuticals pvt ltd | allopathy | 
MED0214463,Tobagram D Eye Drop,Entod Pharmaceuticals Ltd,,allopathy,,98.5,False,tobagram d eye drop |  | entod pharmaceuticals ltd | allopathy | 
MED0214464,Tyro 4% Cream,ICI Pharmaceuticals,,allopathy,,99.0,False,tyro 4% cream |  | ici pharmaceuticals | allopathy | 
MED0214465,Tolipace 150 Tablet,Drugswell Pvt Ltd,,allopathy,,98.0,False,tolipace 150 tablet |  | drugswell pvt ltd | allopathy | 
MED0214466,Tenectelex 40mg Injection,Abbott Healthcare Private Limited,,allopathy,,52799.52,False,tenectelex 40mg injection |  | abbott healthcare private limited | allopathy | 
MED0214467,Telfirst 40 Tablet,Zyphar's Pharmaceuticals Pvt Ltd,,allopathy,,68.0,False,telfirst 40 tablet |  | zyphar's pharmaceuticals pvt ltd | allopathy | 
MED0214468,Tramrod P Tablet,Intra Life,,allopathy,,55.0,False,tramrod p tablet |  | intra life | allopathy | 
MED0214469,Tordex-LS Syrup,Torque Pharmaceuticals Pvt Ltd,,allopathy,,89.0,False,tordex-ls syrup |  | torque pharmaceuticals pvt ltd | allopathy | 
MED0214470,Thyronil 100mcg Tablet,East West Pharma,,allopathy,,11.66,False,thyronil 100mcg tablet |  | east west pharma | allopathy | 
MED0214471,Trika Plus 0.5 mg/25 mg Tablet,Torrent Pharmaceuticals Ltd,,allopathy,,63.2,False,trika plus 0.5 mg/25 mg tablet |  | torrent pharmaceuticals ltd | allopathy | 
MED0214472,Tinicip DS 500 mg/600 mg Tablet,Mapra Laboratories Pvt Ltd,,allopathy,,76.5,False,tinicip ds 500 mg/600 mg tablet |  | mapra laboratories pvt ltd | allopathy | 
MED0214473,Traxol S 500 mg/250 mg Injection,Cachet Pharmaceuticals Pvt Ltd,,allopathy,,86.31,False,traxol s 500 mg/250 mg injection |  | cachet pharmaceuticals pvt ltd | allopathy | 
MED0214474,Telepoint Trio Tablet,Dewmedic Healthcare Pvt Ltd,,allopathy,,109.0,False,telepoint trio tablet |  | dewmedic healthcare pvt ltd | allopathy | 
MED0214475,Telmeros 40mg Tablet,Maxford Healthcare,,allopathy,,91.8,False,telmeros 40mg tablet |  | maxford healthcare | allopathy | 
MED0214476,Ten-M 500 Tablet ER,Centaur Pharmaceuticals Pvt Ltd,,allopathy,,143.01,False,ten-m 500 tablet er |  | centaur pharmaceuticals pvt ltd | allopathy | 
MED0214477,Tinvista 300mg Tablet,Cadila Pharmaceuticals Ltd,,allopathy,,9.78,False,tinvista 300mg tablet |  | cadila pharmaceuticals ltd | allopathy | 
MED0214478,Thionoxide-A 4 Tablet,Knoll Pharmaceuticals Ltd,,allopathy,,180.0,False,thionoxide-a 4 tablet |  | knoll pharmaceuticals ltd | allopathy | 
MED0214479,Telwin 40mg Tablet,Psychotropics India Ltd,,allopathy,,65.6,False,telwin 40mg tablet |  | psychotropics india ltd | allopathy | 
MED0214480,Tagnum 1000 mg/500 mg Injection,Overseas Healthcare Pvt Ltd,,allopathy,,149.0,False,tagnum 1000 mg/500 mg injection |  | overseas healthcare pvt ltd | allopathy | 
MED0214481,Texol Syrup,Rain Remedies,,allopathy,,50.0,False,texol syrup |  | rain remedies | allopathy | 
MED0214482,Telmizem C 10mg/40mg Tablet,Zeelab Pharmacy Pvt Ltd,,allopathy,,45.0,False,telmizem c 10mg/40mg tablet |  | zeelab pharmacy pvt ltd | allopathy | 
MED0214483,Terbol Plus Cream,Olcare Laboratories,,allopathy,,59.0,False,terbol plus cream |  | olcare laboratories | allopathy | 
MED0214484,Telx 3D 40/5/6.25 Tablet,Alteus Biogenics Pvt Ltd,,allopathy,,112.5,False,telx 3d 40/5/6.25 tablet |  | alteus biogenics pvt ltd | allopathy | 
MED0214485,Tobrasone Eye Drop,Alcon Laboratories,,allopathy,,204.0,False,tobrasone eye drop |  | alcon laboratories | allopathy | 
MED0214486,Trichodense  Solution,Amwill Healthcare,,allopathy,,690.0,False,trichodense  solution |  | amwill healthcare | allopathy | 
MED0214487,Tripletop Ointment,Mohrish Pharmaceuticals,,allopathy,,167.0,False,tripletop ointment |  | mohrish pharmaceuticals | allopathy | 
MED0214488,Tranquil 0.25mg Tablet,Cipla Ltd,,allopathy,,13.5,False,tranquil 0.25mg tablet |  | cipla ltd | allopathy | 
MED0214489,Tol 150mg Tablet,Sain Medicaments Pvt Ltd,,allopathy,,79.0,False,tol 150mg tablet |  | sain medicaments pvt ltd | allopathy | 
MED0214490,Tekaira 40mg Tablet,Uniza Healthcare LLP,,allopathy,,43.9,False,tekaira 40mg tablet |  | uniza healthcare llp | allopathy | 
MED0214491,Trimox 500mg Capsule,Mapra Laboratories Pvt Ltd,,allopathy,,62.38,False,trimox 500mg capsule |  | mapra laboratories pvt ltd | allopathy | 
MED0214492,Tocin 80mg Injection,United Biotech Pvt Ltd,,allopathy,,65.78,False,tocin 80mg injection |  | united biotech pvt ltd | allopathy | 
MED0214493,Trypcare-Plus Tablet,Spark Healthcare Pvt Ltd,,allopathy,,200.0,False,trypcare-plus tablet |  | spark healthcare pvt ltd | allopathy | 
MED0214494,Tendox 200mg Tablet,Bayberry Pharmaceuticals Pvt Ltd,,allopathy,,192.0,False,tendox 200mg tablet |  | bayberry pharmaceuticals pvt ltd | allopathy | 
MED0214495,TG-Tor F 160 Tablet,Torrent Pharmaceuticals Ltd,,allopathy,,275.05,False,tg-tor f 160 tablet |  | torrent pharmaceuticals ltd | allopathy | 
MED0214496,Tezepin 15mg Tablet,Arinna Lifescience Pvt Ltd,,allopathy,,82.0,False,tezepin 15mg tablet |  | arinna lifescience pvt ltd | allopathy | 
MED0214497,Tinnex Injection,Lincoln Pharmaceuticals Ltd,,allopathy,,1503.7,False,tinnex injection |  | lincoln pharmaceuticals ltd | allopathy | 
MED0214498,TG Rose Gold 75mg/10mg/75mg Capsule,Allysia Lifesciences Pvt Ltd,,allopathy,,189.0,False,tg rose gold 75mg/10mg/75mg capsule |  | allysia lifesciences pvt ltd | allopathy | 
MED0214499,Telmaset Beta 40mg/25mg Tablet,Wallace Pharmaceuticals Pvt Ltd,,allopathy,,168.0,False,telmaset beta 40mg/25mg tablet |  | wallace pharmaceuticals pvt ltd | allopathy | 
MED0214500,Tmt 40mg Tablet,Sunij Pharma Pvt Ltd,,allopathy,,37.21,False,tmt 40mg tablet |  | sunij pharma pvt ltd | allopathy | 
MED0214501,Tramacip 50mg Capsule,Cipla Ltd,,allopathy,,49.5,False,tramacip 50mg capsule |  | cipla ltd | allopathy | 
MED0214502,Thioril 50 Tablet,Torrent Pharmaceuticals Ltd,,allopathy,,83.0,False,thioril 50 tablet |  | torrent pharmaceuticals ltd | allopathy | 
MED0214503,Triline Plus 25mg/10mg Tablet,Tripada Biotec Pvt Ltd,,allopathy,,27.0,False,triline plus 25mg/10mg tablet |  | tripada biotec pvt ltd | allopathy | 
MED0214504,TG-Tor 20 Tablet,Torrent Pharmaceuticals Ltd,,allopathy,,247.6,False,tg-tor 20 tablet |  | torrent pharmaceuticals ltd | allopathy | 
MED0214505,TG-Tor 40 Tablet,Torrent Pharmaceuticals Ltd,,allopathy,,216.5,False,tg-tor 40 tablet |  | torrent pharmaceuticals ltd | allopathy | 
MED0214506,Tenepure-M 1000 Tablet ER,Torrent Pharmaceuticals Ltd,,allopathy,,243.2,False,tenepure-m 1000 tablet er |  | torrent pharmaceuticals ltd | allopathy | 
MED0214507,Terikof DX Syrup,Boots Lifesciences Ltd,,allopathy,,86.0,False,terikof dx syrup |  | boots lifesciences ltd | allopathy | 
MED0214508,Thyrofit 25 Tablet,Eris Lifesciences Ltd,,allopathy,,36.36,True,thyrofit 25 tablet |  | eris lifesciences ltd | allopathy | 
MED0214509,Torleva Syrup,Torrent Pharmaceuticals Ltd,,allopathy,,452.75,False,torleva syrup |  | torrent pharmaceuticals ltd | allopathy | 
MED0214510,Telmiride CH 40mg/6.25mg Tablet,Unison Pharmaceuticals Pvt Ltd,,allopathy,,36.0,False,telmiride ch 40mg/6.25mg tablet |  | unison pharmaceuticals pvt ltd | allopathy | 
MED0214511,Tenebetic 20mg Tablet,Elder Pharmaceuticals Ltd,,allopathy,,137.5,False,tenebetic 20mg tablet |  | elder pharmaceuticals ltd | allopathy | 
MED0214512,Tincher-M Ointment,Elcliff Formulations Pvt Ltd,,allopathy,,105.0,False,tincher-m ointment |  | elcliff formulations pvt ltd | allopathy | 
MED0214513,Tyfusin 500mg Tablet,KC Laboratories,,allopathy,,190.95,False,tyfusin 500mg tablet |  | kc laboratories | allopathy | 
MED0214514,Tolpetab 150mg Tablet,Solvate Laboratries Pvt Ltd,,allopathy,,130.3,False,tolpetab 150mg tablet |  | solvate laboratries pvt ltd | allopathy | 
MED0214515,Thyropax 25mcg Tablet,Alteus Biogenics Pvt Ltd,,allopathy,,80.63,False,thyropax 25mcg tablet |  | alteus biogenics pvt ltd | allopathy | 
MED0214516,Turbovas CV 20mg/75mg Capsule,Micro Labs Ltd,,allopathy,,219.96,False,turbovas cv 20mg/75mg capsule |  | micro labs ltd | allopathy | 
MED0214517,Telmas MT 40mg/25mg Tablet ER,Zivago Pharma Private Limited,,allopathy,,100.0,False,telmas mt 40mg/25mg tablet er |  | zivago pharma private limited | allopathy | 
MED0214518,Trazogastro Infusion,J B Chemicals and Pharmaceuticals Ltd,,allopathy,,929.83,False,trazogastro infusion |  | j b chemicals and pharmaceuticals ltd | allopathy | 
MED0214519,Tribs 5 mg/2.5 mg Tablet,Eskag Pharma Pvt Ltd,,allopathy,,46.0,False,tribs 5 mg/2.5 mg tablet |  | eskag pharma pvt ltd | allopathy | 
MED0214520,Torutic 10mg Tablet,Arrient Healthcare Pvt Ltd,,allopathy,,49.0,False,torutic 10mg tablet |  | arrient healthcare pvt ltd | allopathy | 
MED0214521,Telmijub Beta 50 Tablet ER,Jubilant Life Sciences,,allopathy,,122.49,False,telmijub beta 50 tablet er |  | jubilant life sciences | allopathy | 
MED0214522,Tecentriq 1200mg Injection,Roche Products India Pvt Ltd,,allopathy,,396725.0,False,tecentriq 1200mg injection |  | roche products india pvt ltd | allopathy | 
MED0214523,Tolaz LA 210mg/vial Convenience Kit,Torrent Pharmaceuticals Ltd,,allopathy,,1326.0,False,tolaz la 210mg/vial convenience kit |  | torrent pharmaceuticals ltd | allopathy | 
MED0214524,Trikonol Plus 12.5mg/5mg Tablet,Triko Pharmaceuticals,,allopathy,,28.0,False,trikonol plus 12.5mg/5mg tablet |  | triko pharmaceuticals | allopathy | 
MED0214525,Tyret O 10mg Capsule,Omni Lifesciences Pvt Ltd,,allopathy,,130.0,False,tyret o 10mg capsule |  | omni lifesciences pvt ltd | allopathy | 
MED0214526,Tapendol 50mg Tablet,Unimarck Healthcare Ltd,,allopathy,,155.0,False,tapendol 50mg tablet |  | unimarck healthcare ltd | allopathy | 
MED0214527,Tramazac PD 10mg/325mg/37.5mg Tablet,Zydus Cadila,,allopathy,,95.4,False,tramazac pd 10mg/325mg/37.5mg tablet |  | zydus cadila | allopathy | 
MED0214528,Tretwin Cream,Sanstuti Pharmaceuticals Pvt Ltd,,allopathy,,125.0,False,tretwin cream |  | sanstuti pharmaceuticals pvt ltd | allopathy | 
MED0214529,Tlet Amh Tablet,Caplet India Pvt Ltd,,allopathy,,120.73,False,tlet amh tablet |  | caplet india pvt ltd | allopathy | 
MED0214530,Telminorm-Bxl 40/50 Tablet ER,Ipca Laboratories Ltd,,allopathy,,175.3,False,telminorm-bxl 40/50 tablet er |  | ipca laboratories ltd | allopathy | 
MED0214531,Tel-Cad 20 Tablet,Aprica Pharmaceuticals Pvt Ltd,,allopathy,,66.96,False,tel-cad 20 tablet |  | aprica pharmaceuticals pvt ltd | allopathy | 
MED0214532,Tocef CV Drop,Synchem Lab,,allopathy,,114.9,False,tocef cv drop |  | synchem lab | allopathy | 
MED0214533,Teru MS 14mg Tablet,MSN Laboratories,,allopathy,,1247.16,False,teru ms 14mg tablet |  | msn laboratories | allopathy | 
MED0214534,Temotero 100 Capsule,Hetero Drugs Ltd,,allopathy,,9009.5,False,temotero 100 capsule |  | hetero drugs ltd | allopathy | 
MED0214535,Tonact Forte Tablet ER,Lupin Ltd,,allopathy,,176.0,False,tonact forte tablet er |  | lupin ltd | allopathy | 
MED0214536,Thioblis A 8 Tablet,Alniche Life Sciences Pvt Ltd,,allopathy,,280.0,False,thioblis a 8 tablet |  | alniche life sciences pvt ltd | allopathy | 
MED0214537,Tazpure 40 Tablet,Arrient Healthcare Pvt Ltd,,allopathy,,110.0,False,tazpure 40 tablet |  | arrient healthcare pvt ltd | allopathy | 
MED0214538,Telefix MT 40mg/50mg Tablet,Ergos Life Sciences,,allopathy,,60.0,False,telefix mt 40mg/50mg tablet |  | ergos life sciences | allopathy | 
MED0214539,Torplat A Copack,Torrent Pharmaceuticals Ltd,,allopathy,,278.0,False,torplat a copack |  | torrent pharmaceuticals ltd | allopathy | 
MED0214540,Tricet 10mg Tablet DT,Divine Lifecare Pvt Ltd,,allopathy,,16.02,False,tricet 10mg tablet dt |  | divine lifecare pvt ltd | allopathy | 
MED0214541,Track D 80mg/250mg/250mg Tablet,Lifeline Remedies India Pvt Ltd,,allopathy,,159.9,False,track d 80mg/250mg/250mg tablet |  | lifeline remedies india pvt ltd | allopathy | 
MED0214542,Tyrox 200mg Tablet,Trans Life Sciences,,allopathy,,55.0,False,tyrox 200mg tablet |  | trans life sciences | allopathy | 
MED0214543,Tranex MF 500mg/250mg Tablet,Scott Edil Pharmacia Ltd,,allopathy,,190.0,False,tranex mf 500mg/250mg tablet |  | scott edil pharmacia ltd | allopathy | 
MED0214544,Tikaglor 90 Tablet,Care Formulation Labs Pvt Ltd,,allopathy,,455.0,False,tikaglor 90 tablet |  | care formulation labs pvt ltd | allopathy | 
MED0214545,Tel Cad M 40 mg/50 mg Tablet,Aprica Pharmaceuticals Pvt Ltd,,allopathy,,155.23,False,tel cad m 40 mg/50 mg tablet |  | aprica pharmaceuticals pvt ltd | allopathy | 
MED0214546,Tarceva 150mg Tablet,Roche Products India Pvt Ltd,,allopathy,,40300.0,False,tarceva 150mg tablet |  | roche products india pvt ltd | allopathy | 
MED0214547,Tearshell Plus Lubricant Eye Drops BKC Free,Essential Pharmaceuticals,,allopathy,,250.0,False,tearshell plus lubricant eye drops bkc free |  | essential pharmaceuticals | allopathy | 
MED0214548,Trikotame 2mg Tablet,Triko Pharmaceuticals,,allopathy,,13.0,False,trikotame 2mg tablet |  | triko pharmaceuticals | allopathy | 
MED0214549,Telcure 20 Tablet,HBC Lifesciences Pvt Ltd,,allopathy,,56.87,False,telcure 20 tablet |  | hbc lifesciences pvt ltd | allopathy | 
MED0214550,Ticobon 90mg Tablet,Fullife Healthcare Pvt Ltd,,allopathy,,150.0,False,ticobon 90mg tablet |  | fullife healthcare pvt ltd | allopathy | 
MED0214551,Tufnol TBR Tablet,Bion Therapeutics India Pvt Ltd,,allopathy,,169.0,False,tufnol tbr tablet |  | bion therapeutics india pvt ltd | allopathy | 
MED0214552,Tusnil Syrup,Nelon Pharmceuticals,,allopathy,,65.0,False,tusnil syrup |  | nelon pharmceuticals | allopathy | 
MED0214553,T Lor 1mg Tablet,Tripada Biotec Pvt Ltd,,allopathy,,14.0,False,t lor 1mg tablet |  | tripada biotec pvt ltd | allopathy | 
MED0214554,TRAMOL DT 10MG/500MG/50MG TABLET,Domagk Pharma,,allopathy,,55.0,False,tramol dt 10mg/500mg/50mg tablet |  | domagk pharma | allopathy | 
MED0214555,Transglo Tablet,Izng Pharmaceuticals,,allopathy,,179.0,False,transglo tablet |  | izng pharmaceuticals | allopathy | 
MED0214556,Tablura 40 Tablet,Cipla Ltd,,allopathy,,176.0,False,tablura 40 tablet |  | cipla ltd | allopathy | 
MED0214557,Taloprex LS 10 mg Tablet,Arinna Lifescience Pvt Ltd,,allopathy,,89.0,False,taloprex ls 10 mg tablet |  | arinna lifescience pvt ltd | allopathy | 
MED0214558,Talendep 25mg Tablet,Talent India,,allopathy,,9.65,False,talendep 25mg tablet |  | talent india | allopathy | 
MED0214559,Telsart 40mg Tablet,Neocardiab care,,allopathy,,58.0,False,telsart 40mg tablet |  | neocardiab care | allopathy | 
MED0214560,Trojan D 10mg/325mg/37.5mg Tablet,Pfimaxx Organics Pvt Ltd,,allopathy,,65.0,False,trojan d 10mg/325mg/37.5mg tablet |  | pfimaxx organics pvt ltd | allopathy | 
MED0214561,T-Pill Tablet,BestoChem Formulations  India  Ltd,,allopathy,,319.36,False,t-pill tablet |  | bestochem formulations  india  ltd | allopathy | 
MED0214562,Tedasun-D Tablet,Sun Life Sciences Pvt Ltd,,allopathy,,300.0,False,tedasun-d tablet |  | sun life sciences pvt ltd | allopathy | 
MED0214563,Terbest Dusting Powder,Systopic Laboratories Pvt Ltd,,allopathy,,162.0,False,terbest dusting powder |  | systopic laboratories pvt ltd | allopathy | 
MED0214564,Tendoryt Tablet,Mediword Healthcare,,allopathy,,269.0,False,tendoryt tablet |  | mediword healthcare | allopathy | 
MED0214565,Truvas 10mg Tablet,Neucure Lifesciences Private Limited,,allopathy,,110.0,False,truvas 10mg tablet |  | neucure lifesciences private limited | allopathy | 
MED0214566,Tizan 4mg Tablet,Sun Pharmaceutical Industries Ltd,,allopathy,,100.75,False,tizan 4mg tablet |  | sun pharmaceutical industries ltd | allopathy | 
MED0214567,Trikase 800mg Tablet,East India Pharmaceutical Works Ltd,,allopathy,,265.0,True,trikase 800mg tablet |  | east india pharmaceutical works ltd | allopathy | 
MED0214568,Tacus Forte 0.1% Ointment,Canbro Healthcare,,allopathy,,272.0,False,tacus forte 0.1% ointment |  | canbro healthcare | allopathy | 
MED0214569,Trigulin 1 Tablet SR,Glenmark Pharmaceuticals Ltd,,allopathy,,200.5,False,trigulin 1 tablet sr |  | glenmark pharmaceuticals ltd | allopathy | 
MED0214570,Trenaxa 750mg Tablet SR,Macleods Pharmaceuticals Pvt Ltd,,allopathy,,48.12,False,trenaxa 750mg tablet sr |  | macleods pharmaceuticals pvt ltd | allopathy | 
MED0214571,Tirlor 10mg Tablet,Novartis India Ltd,,allopathy,,19.5,False,tirlor 10mg tablet |  | novartis india ltd | allopathy | 
MED0214572,Themicort H 100mg Injection,Themis Medicare Ltd,,allopathy,,36.85,False,themicort h 100mg injection |  | themis medicare ltd | allopathy | 
MED0214573,Telmipil 40mg Tablet,Astorion Pharmaceuticals Pvt Ltd,,allopathy,,63.0,False,telmipil 40mg tablet |  | astorion pharmaceuticals pvt ltd | allopathy | 
MED0214574,Tapenax ER 100 Tablet,Ajanta Pharma Ltd,,allopathy,,406.0,False,tapenax er 100 tablet |  | ajanta pharma ltd | allopathy | 
MED0214575,Telvilite AM 40 Tablet,Leeford Healthcare Ltd,,allopathy,,85.0,False,telvilite am 40 tablet |  | leeford healthcare ltd | allopathy | 
MED0214576,Thio-XL 4mg Capsule,Bioplasma Immunological Research Pvt Ltd,,allopathy,,149.0,False,thio-xl 4mg capsule |  | bioplasma immunological research pvt ltd | allopathy | 
MED0214577,Talendol 5mg Tablet,Talent India,,allopathy,,29.81,False,talendol 5mg tablet |  | talent india | allopathy | 
MED0214578,Tide 100 Tablet,Torrent Pharmaceuticals Ltd,,allopathy,,397.5,False,tide 100 tablet |  | torrent pharmaceuticals ltd | allopathy | 
MED0214579,Traxin D Syrup,Drakt Pharmaceutical Pvt Ltd,,allopathy,,110.0,False,traxin d syrup |  | drakt pharmaceutical pvt ltd | allopathy | 
MED0214580,TPT Tablet,Dukes Lab,,allopathy,,85.0,False,tpt tablet |  | dukes lab | allopathy | 
MED0214581,Twist 5mg Tablet,Apple Biotech,,allopathy,,30.0,False,twist 5mg tablet |  | apple biotech | allopathy | 
MED0214582,Tyfy 300mg Tablet DT,Vanguard Therapeutics Pvt Ltd,,allopathy,,18.59,False,tyfy 300mg tablet dt |  | vanguard therapeutics pvt ltd | allopathy | 
